1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00,-2.000000000000000000e+01,-1.000000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+04
0.000000000000000000e+00,2.999999999999999889e-01,0.000000000000000000e+00,2.500000000000000000e-01,1.499999999999999944e-01,0.000000000000000000e+00,-2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.750000000000000000e+02
0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,2.999999999999999889e-01,1.000000000000000056e-01,0.000000000000000000e+00,-3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.375000000000000000e+02
0.000000000000000000e+00,4.500000000000000111e-01,0.000000000000000000e+00,4.000000000000000222e-01,2.200000000000000011e-01,0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.250000000000000000e+02
0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000278e-02,0.000000000000000000e+00,-1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,8.875000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.000000000000000000e+01,-1.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.499999999999999944e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.350000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.999999999999999889e-01,1.000000000000000056e-01,-2.500000000000000000e-01,-3.499999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.375000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000222e-01,2.200000000000000011e-01,-4.500000000000000111e-01,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.650000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,5.000000000000000278e-02,-1.499999999999999944e-01,-1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.675000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,-2.999999999999999889e-01,-2.999999999999999889e-01,-2.500000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.850000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,-2.500000000000000000e-01,-3.499999999999999778e-01,-2.999999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.575000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.200000000000000011e-01,-4.500000000000000111e-01,-5.000000000000000000e-01,-4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.499999999999998579e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,-1.499999999999999944e-01,-1.499999999999999944e-01,-1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.075000000000000000e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.337524113665329603e-16,2.454545454545454675e+01,3.727272727272727337e+01,1.181818181818181834e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545325e+01,0.000000000000000000e+00,6.713636363636363239e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.794144879063176026e-18,6.818181818181814381e-03,4.090909090909089496e-02,2.272727272727272096e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-6.818181818181817677e-01,0.000000000000000000e+00,3.679545454545454390e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.835315903250540821e-18,-4.545454545454542805e-02,-1.227272727272726849e-01,-1.181818181818181379e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-4.545454545454545858e-01,0.000000000000000000e+00,3.461363636363636260e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,-2.045454545454545858e+00,-2.272727272727272929e+00,-1.818181818181818343e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545858e+00,0.000000000000000000e+00,1.136363636363635834e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.772727272727271541e-02,-3.636363636363634799e-02,-9.090909090909080059e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.272727272727272929e-01,1.000000000000000000e+00,7.018181818181818699e+02
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.045454545454545858e+00,2.272727272727272929e+00,1.818181818181818343e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.545454545454545858e+00,0.000000000000000000e+00,3.863636363636364308e+02
1.0000,-30.0000,0.0000,-20.0000,-10.0000,15.0000,60.0000,10.0000,8.0000,0.0000,0.0000,0.0000,0.0000,30000.0000
0.0000,0.3000,0.0000,0.2500,0.1500,0.0000,-0.3000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,775.0000
0.0000,0.2500,0.0000,0.3000,0.1000,0.0000,-0.3500,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,737.5000
0.0000,0.4500,0.0000,0.4000,0.2200,0.0000,-0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,625.0000
0.0000,0.1500,0.0000,0.1000,0.0500,0.0000,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,887.5000
0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,800.0000
0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000
0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,500.0000
1.0000,0.0000,0.0000,-20.0000,-10.0000,45.0000,60.0000,10.0000,8.0000,0.0000,0.0000,0.0000,0.0000,54000.0000
0.0000,0.0000,0.0000,0.2500,0.1500,-0.3000,-0.3000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,535.0000
0.0000,0.0000,0.0000,0.3000,0.1000,-0.2500,-0.3500,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,537.5000
0.0000,0.0000,0.0000,0.4000,0.2200,-0.4500,-0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,265.0000
0.0000,0.0000,0.0000,0.1000,0.0500,-0.1500,-0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,767.5000
0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,800.0000
0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000
0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,500.0000
1.0000,0.0000,0.0000,0.0000,-10.0000,45.0000,60.0000,30.0000,8.0000,0.0000,0.0000,0.0000,0.0000,66000.0000
0.0000,0.0000,0.0000,0.0000,0.1500,-0.3000,-0.3000,-0.2500,0.0000,1.0000,0.0000,0.0000,0.0000,385.0000
0.0000,0.0000,0.0000,0.0000,0.1000,-0.2500,-0.3500,-0.3000,0.0000,0.0000,1.0000,0.0000,0.0000,357.5000
0.0000,0.0000,0.0000,0.0000,0.2200,-0.4500,-0.5000,-0.4000,0.0000,0.0000,0.0000,1.0000,0.0000,25.0000
0.0000,0.0000,0.0000,0.0000,0.0500,-0.1500,-0.1500,-0.1000,0.0000,0.0000,0.0000,0.0000,1.0000,707.5000
0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,800.0000
0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000
0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,500.0000
1.0000,0.0000,0.0000,0.0000,-0.0000,24.5455,37.2727,11.8182,8.0000,0.0000,0.0000,45.4545,0.0000,67136.3636
0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0409,0.0227,0.0000,1.0000,0.0000,-0.6818,0.0000,367.9545
0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0455,-0.1227,-0.1182,0.0000,0.0000,1.0000,-0.4545,0.0000,346.1364
0.0000,0.0000,0.0000,0.0000,1.0000,-2.0455,-2.2727,-1.8182,0.0000,0.0000,0.0000,4.5455,0.0000,113.6364
0.0000,0.0000,0.0000,0.0000,0.0000,-0.0477,-0.0364,-0.0091,0.0000,0.0000,0.0000,-0.2273,1.0000,701.8182
0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,800.0000
0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,750.0000
0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,600.0000
0.0000,0.0000,0.0000,0.0000,0.0000,2.0455,2.2727,1.8182,1.0000,0.0000,0.0000,-4.5455,0.0000,386.3636
